4786	525
4793	526
4794	527
4795	528
4796	529
4797	530
4798	531
4799	532
4800	533
4801	534
4802	535
4785	536
4782	537
2666	538
4238	539
4237	540
4803	541
4804	542
4805	543
2852	544
2849	545
2853	546
2848	547
4239	548
4240	549
1000	550
10182	551
10183	552
1001	553
9832	554
1002	555
10181	556
1009	557
1010	558
1011	559
10180	560
4234	561
10608	562
3859	563
10816	564
10815	565
10607	566
10609	567
9846	568
10610	569
10759	570
10760	571
3625	572
3546	573
3535	574
3490	575
3520	576
3609	577
3617	578
3647	579
3830	580
3829	581
3477	582
3476	583
4064	584
3858	585
3860	586
10817	587
10814	588
3861	589
3863	590
3862	591
3864	592
3865	593
3866	594
3872	595
3873	596
4178	597
4177	598
4195	599
4196	600
4198	601
4144	602
4145	603
4146	604
4140	605
4223	606
4186	607
4202	608
4201	609
4222	610
4203	611
4199	612
4207	613
4219	614
4173	615
4200	616
4315	617
4316	618
4317	619
4318	620
4319	621
4244	622
4314	623
4252	624
4262	625
4320	626
4375	627
4374	628
4553	629
4554	630
4373	631
4376	632
4377	633
4378	634
4435	635
4418	636
4419	637
4417	638
4379	639
4420	640
4421	641
4436	642
4433	643
7809	644
7811	645
7810	646
8092	647
8093	648
8094	649
8095	650
8096	651
8097	652
2089	653
2090	654
2091	655
2092	656
2093	657
2094	658
3693	659
3702	660
3703	661
3704	662
609	663
605	664
606	665
1451	666
1452	667
612	668
610	669
611	670
10603	671
614	672
10604	673
1456	674
1453	675
1454	676
1455	677
1458	678
10752	679
1463	680
1464	681
1266	682
6800	683
6801	684
6802	685
9590	686
10605	687
10606	688
9181	689
1267	690
6825	691
1268	692
1269	693
1270	694
1271	695
1273	696
9192	697
6828	698
6827	699
9190	700
6826	701
9184	702
9186	703
9185	704
9187	705
4957	706
4959	707
4960	708
4961	709
4962	710
4963	711
4964	712
4965	713
4966	714
4967	715
4969	716
4972	717
2868	718
2869	719
2870	720
2871	721
4970	722
4971	723
4975	724
4976	725
4978	726
2887	727
4974	728
8794	729
4980	730
4979	731
1248	732
1250	733
1249	734
10612	735
9852	736
10761	737
1251	738
1252	739
10763	740
10764	741
10765	742
9856	743
1253	744
3867	745
3868	746
3869	747
3870	748
3871	749
9857	750
10766	751
10624	752
10625	753
1254	754
4236	755
9858	756
7950	757
7951	758
7952	759
188	760
194	761
190	762
207	763
216	764
217	765
219	766
204	767
5242	768
5243	769
197	770
5241	771
5616	772
5623	773
7957	774
7958	775
7946	776
7953	777
10311	778
7948	779
7947	780
7949	781
235	782
239	783
5658	784
245	785
246	786
248	787
244	788
253	789
254	790
259	791
7977	792
5248	793
7962	794
7960	795
5246	796
7963	797
7971	798
285	799
287	800
289	801
290	802
255	803
5245	804
258	805
5247	806
278	807
293	808
5251	809
291	810
5250	811
7983	812
302	813
324	814
325	815
301	816
5249	817
292	818
7978	819
7979	820
5844	821
5845	822
7696	823
1450	824
5846	825
7923	826
6803	827
6804	828
6806	829
6805	830
6807	831
7919	832
7920	833
7921	834
7693	835
7694	836
331	837
7321	838
419	839
332	840
334	841
339	842
342	843
346	844
2052	845
2055	846
2116	847
11235	848
11236	849
2117	850
11238	851
11239	852
2118	853
11241	854
1707	855
1720	856
7829	857
5189	858
5190	859
5191	860
11186	861
1721	862
1722	863
2102	864
10615	865
2103	866
2104	867
8244	868
8247	869
2105	870
10618	871
8832	872
8836	873
2119	874
2120	875
2121	876
2122	877
2123	878
2129	879
2131	880
2132	881
7922	882
2133	883
2134	884
2075	885
2076	886
2077	887
2078	888
2079	889
427	890
428	891
5311	892
434	893
435	894
437	895
440	896
441	897
8868	898
7248	899
10821	900
8871	901
8872	902
8873	903
8874	904
8875	905
8876	906
8877	907
8878	908
8879	909
8880	910
8881	911
8882	912
8883	913
8884	914
8885	915
8886	916
8887	917
8890	918
8891	919
8892	920
8893	921
9021	922
8894	923
8895	924
8897	925
8899	926
7264	927
10834	928
8896	929
9022	930
7259	931
10819	932
10826	933
8889	934
8900	935
8901	936
8902	937
8903	938
8904	939
8905	940
8906	941
8907	942
8909	943
8911	944
8910	945
10837	946
9592	947
8908	948
8914	949
9660	950
9661	951
8913	952
10838	953
26	954
10568	955
9044	956
9045	957
9046	958
9047	959
9048	960
9049	961
9052	962
9050	963
9051	964
9053	965
9054	966
9091	967
9090	968
10841	969
9055	970
9056	971
9057	972
9060	973
9061	974
9066	975
9065	976
9064	977
9063	978
9062	979
7837	980
9058	981
25	982
3097	983
23	984
24	985
30	986
31	987
9496	988
32	989
1107	990
1106	991
10569	992
4498	993
1108	994
9497	995
1109	996
1110	997
10570	998
7034	999
8931	1000
7119	1001
7118	1002
7120	1003
7122	1004
1117	1005
7123	1006
7125	1007
1120	1008
7126	1009
7127	1010
7128	1011
7167	1012
7168	1013
7169	1014
7170	1015
7171	1016
9498	1017
7172	1018
10573	1019
7174	1020
1180	1021
1181	1022
1182	1023
1183	1024
2714	1025
2715	1026
2716	1027
2717	1028
2718	1029
2719	1030
2721	1031
8403	1032
1184	1033
1185	1034
2711	1035
8289	1036
1200	1037
9519	1038
10572	1039
1201	1040
1202	1041
1203	1042
2712	1043
8343	1044
8344	1045
2723	1046
2724	1047
2725	1048
9500	1049
8404	1050
2726	1051
9202	1052
2727	1053
9516	1054
9518	1055
2010	1056
2496	1057
2497	1058
9921	1059
4241	1060
10769	1061
4242	1062
2598	1063
10195	1064
2600	1065
10190	1066
2601	1067
2602	1068
9923	1069
2603	1070
2604	1071
2605	1072
2606	1073
9927	1074
2607	1075
2608	1076
10784	1077
10795	1078
10848	1079
5199	1080
5197	1081
5198	1082
5200	1083
5202	1084
5201	1085
2609	1086
9928	1087
2610	1088
2611	1089
4245	1090
2612	1091
2613	1092
2614	1093
6307	1094
6308	1095
10749	1096
10421	1097
457	1098
463	1099
466	1100
5532	1101
5542	1102
9527	1103
459	1104
5543	1105
5544	1106
10395	1107
586	1108
587	1109
588	1110
589	1111
592	1112
593	1113
594	1114
595	1115
1582	1116
1583	1117
1580	1118
1581	1119
1577	1120
1575	1121
1576	1122
1578	1123
1579	1124
590	1125
591	1126
10747	1127
1422	1128
1449	1129
1439	1130
1440	1131
9098	1132
9071	1133
9069	1134
9068	1135
9067	1136
9070	1137
9095	1138
9096	1139
9097	1140
9072	1141
9075	1142
7856	1143
9099	1144
9074	1145
9765	1146
9073	1147
9746	1148
9747	1149
9748	1150
10403	1151
9077	1152
9078	1153
9079	1154
9080	1155
9081	1156
9082	1157
7862	1158
7863	1159
3288	1160
7866	1161
9083	1162
9086	1163
4703	1164
4702	1165
4756	1166
4607	1167
4704	1168
4706	1169
4705	1170
4707	1171
4722	1172
4775	1173
4776	1174
4791	1175
4999	1176
4998	1177
4792	1178
4757	1179
4841	1180
4842	1181
4886	1182
4693	1183
4887	1184
5000	1185
5007	1186
5001	1187
4712	1188
5192	1189
5193	1190
5194	1191
5196	1192
5195	1193
5822	1194
5823	1195
5825	1196
5824	1197
5826	1198
5827	1199
5828	1200
5842	1201
5843	1202
5850	1203
100	1204
46	1205
82	1206
96	1207
2337	1208
2336	1209
2334	1210
2361	1211
2362	1212
2363	1213
2359	1214
2360	1215
2378	1216
2380	1217
2381	1218
2379	1219
684	1220
2755	1221
2754	1222
2756	1223
2758	1224
2759	1225
2760	1226
2762	1227
2757	1228
2767	1229
2768	1230
2763	1231
2764	1232
2765	1233
2766	1234
3020	1235
2525	1236
3021	1237
3022	1238
3025	1239
3024	1240
3023	1241
3026	1242
3028	1243
3027	1244
3029	1245
2531	1246
3039	1247
3040	1248
3042	1249
3041	1250
3043	1251
3044	1252
3045	1253
3086	1254
3087	1255
3084	1256
3085	1257
3092	1258
3173	1259
3174	1260
3176	1261
3178	1262
3177	1263
3189	1264
3190	1265
3205	1266
3207	1267
3206	1268
3188	1269
3175	1270
3185	1271
3204	1272
3208	1273
3209	1274
3210	1275
3343	1276
3344	1277
3345	1278
3346	1279
3172	1280
3347	1281
3349	1282
3348	1283
3350	1284
3351	1285
3352	1286
3199	1287
3200	1288
3202	1289
3203	1290
6453	1291
6454	1292
6455	1293
6456	1294
1931	1295
1964	1296
7807	1297
7808	1298
8129	1299
8130	1300
8131	1301
8132	1302
8133	1303
8134	1304
7934	1305
7935	1306
8124	1307
8123	1308
7937	1309
8127	1310
7936	1311
8125	1312
8126	1313
438	1314
443	1315
439	1316
417	1317
431	1318
436	1319
429	1320
433	1321
1934	1322
1932	1323
1933	1324
1935	1325
1960	1326
1962	1327
1961	1328
8648	1329
1963	1330
2053	1331
11214	1332
2063	1333
2054	1334
2065	1335
2066	1336
1531	1337
1532	1338
1533	1339
1465	1340
1494	1341
1548	1342
1574	1343
10450	1344
1534	1345
10328	1346
10313	1347
5267	1348
5266	1349
360	1350
374	1351
10332	1352
10329	1353
10333	1354
10335	1355
10330	1356
393	1357
392	1358
394	1359
395	1360
397	1361
398	1362
396	1363
628	1364
627	1365
626	1366
625	1367
10404	1368
10405	1369
624	1370
623	1371
5268	1372
5269	1373
5270	1374
5271	1375
5283	1376
5285	1377
5286	1378
5284	1379
327	1380
329	1381
326	1382
811	1383
812	1384
333	1385
5254	1386
337	1387
5255	1388
813	1389
343	1390
5256	1391
348	1392
814	1393
5505	1394
5506	1395
5507	1396
818	1397
5508	1398
7998	1399
7999	1400
5510	1401
5533	1402
5765	1403
5534	1404
5766	1405
5764	1406
5767	1407
10400	1408
10401	1409
10402	1410
8418	1411
8419	1412
8420	1413
8421	1414
8422	1415
8423	1416
8424	1417
5768	1418
8425	1419
8426	1420
8427	1421
8428	1422
8429	1423
8430	1424
8431	1425
8432	1426
8433	1427
5771	1428
5772	1429
5773	1430
5770	1431
5769	1432
5774	1433
5775	1434
5776	1435
5779	1436
837	1437
5778	1438
6104	1439
5777	1440
7939	1441
7940	1442
7938	1443
7822	1444
8135	1445
8136	1446
8091	1447
1982	1448
1983	1449
8137	1450
1984	1451
1985	1452
615	1453
9557	1454
2085	1455
2086	1456
11253	1457
11254	1458
2087	1459
2125	1460
11245	1461
2126	1462
2127	1463
11246	1464
2128	1465
11265	1466
10397	1467
10396	1468
10398	1469
10399	1470
619	1471
618	1472
616	1473
617	1474
3289	1475
7867	1476
9114	1477
9796	1478
9797	1479
3291	1480
9121	1481
9120	1482
9122	1483
9116	1484
9786	1485
9123	1486
9125	1487
9124	1488
9126	1489
7873	1490
3823	1491
2643	1492
9924	1493
2644	1494
2645	1495
2646	1496
9925	1497
2647	1498
9926	1499
9929	1500
10803	1501
4243	1502
2648	1503
10196	1504
839	1505
6107	1506
988	1507
1012	1508
841	1509
843	1510
842	1511
7490	1512
844	1513
987	1514
986	1515
7518	1516
7552	1517
7553	1518
1016	1519
1015	1520
1014	1521
7555	1522
7554	1523
7556	1524
7557	1525
7558	1526
7580	1527
3249	1528
3250	1529
3251	1530
4	1531
3277	1532
3	1533
3276	1534
10	1535
3333	1536
3357	1537
3334	1538
3358	1539
3397	1540
3401	1541
3400	1542
3427	1543
3399	1544
3428	1545
3479	1546
3480	1547
3478	1548
344	1549
3916	1550
3917	1551
3918	1552
413	1553
404	1554
408	1555
391	1556
399	1557
5318	1558
5265	1559
5263	1560
5264	1561
486	1562
3919	1563
9163	1564
3920	1565
5262	1566
9182	1567
3966	1568
3935	1569
5320	1570
5319	1571
5321	1572
5322	1573
491	1574
494	1575
5326	1576
5325	1577
5328	1578
5327	1579
5323	1580
5330	1581
5331	1582
5332	1583
5329	1584
511	1585
5338	1586
5337	1587
5334	1588
5333	1589
5372	1590
5374	1591
5375	1592
5376	1593
5815	1594
5818	1595
5816	1596
5805	1597
5804	1598
5817	1599
5377	1600
5803	1601
5813	1602
5847	1603
5906	1604
5820	1605
5837	1606
5819	1607
5841	1608
5849	1609
9183	1610
224	1611
225	1612
8933	1613
226	1614
176	1615
223	1616
175	1617
157	1618
8934	1619
8935	1620
9100	1621
9111	1622
227	1623
9107	1624
9110	1625
9147	1626
9109	1627
1210	1628
9150	1629
9148	1630
9151	1631
9154	1632
9155	1633
9156	1634
9153	1635
9152	1636
9157	1637
320	1638
1211	1639
9158	1640
9193	1641
9194	1642
375	1643
376	1644
1212	1645
4078	1646
9195	1647
9198	1648
9196	1649
9197	1650
9201	1651
9199	1652
9200	1653
4104	1654
9207	1655
9210	1656
9209	1657
9211	1658
9214	1659
9208	1660
4698	1661
4677	1662
9215	1663
9216	1664
9238	1665
9219	1666
9217	1667
9239	1668
9244	1669
9245	1670
9235	1671
9220	1672
4708	1673
4719	1674
6889	1675
1218	1676
1219	1677
5294	1678
1223	1679
1222	1680
1224	1681
1225	1682
1226	1683
9637	1684
1227	1685
1372	1686
1371	1687
1373	1688
1374	1689
5390	1690
1375	1691
1540	1692
1535	1693
1537	1694
1538	1695
10318	1696
1536	1697
1539	1698
10319	1699
5910	1700
5916	1701
1541	1702
1546	1703
1545	1704
1542	1705
1544	1706
1543	1707
10393	1708
10392	1709
10391	1710
1638	1711
77	1712
3001	1713
3144	1714
3160	1715
3161	1716
177	1717
3167	1718
3179	1719
3536	1720
3537	1721
3243	1722
3226	1723
3225	1724
6888	1725
3230	1726
3543	1727
4576	1728
3253	1729
3274	1730
3317	1731
3368	1732
3814	1733
3809	1734
3815	1735
3799	1736
3808	1737
3819	1738
3880	1739
4050	1740
4044	1741
4051	1742
8966	1743
4015	1744
4058	1745
4068	1746
4043	1747
4069	1748
4070	1749
4072	1750
4079	1751
4077	1752
4086	1753
4101	1754
4102	1755
4838	1756
4106	1757
4107	1758
4225	1759
4226	1760
4259	1761
4260	1762
4434	1763
4676	1764
5293	1765
5296	1766
5301	1767
5304	1768
5291	1769
5292	1770
5306	1771
5371	1772
6890	1773
6891	1774
5523	1775
5540	1776
5541	1777
5806	1778
5811	1779
5545	1780
5917	1781
5784	1782
5922	1783
5786	1784
5521	1785
5522	1786
5787	1787
5785	1788
5979	1789
6924	1790
6925	1791
6926	1792
6928	1793
6929	1794
6930	1795
6781	1796
6783	1797
6835	1798
6837	1799
6831	1800
6834	1801
6836	1802
6838	1803
6839	1804
1138	1805
1137	1806
6840	1807
6874	1808
6873	1809
6870	1810
6875	1811
1166	1812
6876	1813
9191	1814
1167	1815
9539	1816
9540	1817
9541	1818
6877	1819
6878	1820
1199	1821
7067	1822
6879	1823
7068	1824
7001	1825
7029	1826
1204	1827
7031	1828
7116	1829
7094	1830
7077	1831
7138	1832
7078	1833
7117	1834
7141	1835
2842	1836
2841	1837
1257	1838
8831	1839
1258	1840
9159	1841
9160	1842
9161	1843
9162	1844
9164	1845
9165	1846
1259	1847
5808	1848
5809	1849
5810	1850
4665	1851
4666	1852
4667	1853
4668	1854
4671	1855
4672	1856
4673	1857
4669	1858
5848	1859
6420	1860
6409	1861
8001	1862
8138	1863
8481	1864
651	1865
